id,Name,Unit,Amount,netAmount,surcharge
226cb69b-702b-40d3-a1a5-b81607726ae8,Jaye McFetridge,3566,6832.8,1024.92,7857.72
226cb69b-702b-40d3-a1a5-b81607726ae8,Jaye McFetridge,3566,6832.8,1024.92,7857.72
1e8bdfc5-88bc-4404-b6ea-f71977f47d8d,Wyn O'Howbane,3810,7320.8,1098.12,8418.92
1e8bdfc5-88bc-4404-b6ea-f71977f47d8d,Wyn O'Howbane,3810,7320.8,1098.12,8418.92
1675e4b0-b305-4f04-9ead-ea3e32560cc8,Cassandra Murison,5966,11632.8,1744.9199999999998,13377.72
1675e4b0-b305-4f04-9ead-ea3e32560cc8,Cassandra Murison,5966,11632.8,1744.9199999999998,13377.72
e4dd71f1-d7ed-46c2-9eb4-7067dc7ef34c,Farly Cours,6579,12858.8,1928.8199999999997,14787.619999999999
e4dd71f1-d7ed-46c2-9eb4-7067dc7ef34c,Farly Cours,6579,12858.8,1928.8199999999997,14787.619999999999
22d6a55e-072d-40a6-bfcb-df16d25042cf,Joel Isgar,4339,8378.8,1256.82,9635.619999999999
22d6a55e-072d-40a6-bfcb-df16d25042cf,Joel Isgar,4339,8378.8,1256.82,9635.619999999999
214fa9a1-dc75-4172-be79-b0d9a4dd7be4,Brigida Olivi,7503,14706.8,2206.02,16912.82
214fa9a1-dc75-4172-be79-b0d9a4dd7be4,Brigida Olivi,7503,14706.8,2206.02,16912.82
fee122fb-38b6-474c-8677-f4f8aa7d3d93,Charlie July,4838,9376.8,1406.5199999999998,10783.32
fee122fb-38b6-474c-8677-f4f8aa7d3d93,Charlie July,4838,9376.8,1406.5199999999998,10783.32
6d653f9a-25f9-449a-9cda-779712f4ae01,Marnia Winfrey,1092,1884.8,282.71999999999997,2167.52
6d653f9a-25f9-449a-9cda-779712f4ae01,Marnia Winfrey,1092,1884.8,282.71999999999997,2167.52
15bc3262-9692-424b-9950-38e1b6ccc953,Gilbertina Saur,4376,8452.8,1267.9199999999998,9720.72
15bc3262-9692-424b-9950-38e1b6ccc953,Gilbertina Saur,4376,8452.8,1267.9199999999998,9720.72
829dd617-e352-49cd-8d48-76cbb4172027,Zorine Satyford,3332,6364.8,954.72,7319.52
829dd617-e352-49cd-8d48-76cbb4172027,Zorine Satyford,3332,6364.8,954.72,7319.52
f4172cc0-4755-4e19-9d2f-84a1c40a4c22,Dominik Loughman,1024,1748.8,262.32,2011.12
f4172cc0-4755-4e19-9d2f-84a1c40a4c22,Dominik Loughman,1024,1748.8,262.32,2011.12
7d662acd-da96-43af-a6cf-7d83a6ee4952,Vinson Orange,8053,15806.8,2371.02,18177.82
7d662acd-da96-43af-a6cf-7d83a6ee4952,Vinson Orange,8053,15806.8,2371.02,18177.82
f3347053-0002-40d3-b192-ed7c36ee98ed,Joey Reddihough,3571,6842.8,1026.42,7869.22
f3347053-0002-40d3-b192-ed7c36ee98ed,Joey Reddihough,3571,6842.8,1026.42,7869.22
21dbabd2-da4d-411b-8a92-fcf81a01dbec,Lucian Greyes,7048,13796.8,2069.52,15866.32
21dbabd2-da4d-411b-8a92-fcf81a01dbec,Lucian Greyes,7048,13796.8,2069.52,15866.32
398833f8-065e-42cc-9a96-0c1c1a5dba26,Rosanne Timcke,3823,7346.8,1102.02,8448.82
398833f8-065e-42cc-9a96-0c1c1a5dba26,Rosanne Timcke,3823,7346.8,1102.02,8448.82
b37cd49c-5b37-49c2-bfdf-9f16e569176a,Willi Rishbrook,4100,7900.8,1185.12,9085.92
b37cd49c-5b37-49c2-bfdf-9f16e569176a,Willi Rishbrook,4100,7900.8,1185.12,9085.92
62b8b278-e7ae-483b-8ee3-f77373edde29,Mari Schlag,357,475.79999999999995,71.36999999999999,547.17
62b8b278-e7ae-483b-8ee3-f77373edde29,Mari Schlag,357,475.79999999999995,71.36999999999999,547.17
f9a64ce1-66b6-47f6-99e0-9fa26a9eb1de,Konstance Gilpin,8607,16914.8,2537.22,19452.02
f9a64ce1-66b6-47f6-99e0-9fa26a9eb1de,Konstance Gilpin,8607,16914.8,2537.22,19452.02
bf13138a-d691-4b6a-942d-b181eb472014,Maximilianus Goodding,3423,6546.8,982.02,7528.82
bf13138a-d691-4b6a-942d-b181eb472014,Maximilianus Goodding,3423,6546.8,982.02,7528.82
78fde53f-b2e6-457b-baa1-33fb2c268109,Chickie Chezelle,7690,15080.8,2262.12,17342.92
78fde53f-b2e6-457b-baa1-33fb2c268109,Chickie Chezelle,7690,15080.8,2262.12,17342.92
cc378d77-f0bb-487c-a05c-cf34f09ad1d6,Hersh Forte,1412,2524.8,378.72,2903.5200000000004
cc378d77-f0bb-487c-a05c-cf34f09ad1d6,Hersh Forte,1412,2524.8,378.72,2903.5200000000004
17780fdd-33a5-4b54-8688-d9314f8875a6,Tremain Wassung,3116,5932.8,889.92,6822.72
17780fdd-33a5-4b54-8688-d9314f8875a6,Tremain Wassung,3116,5932.8,889.92,6822.72
09ca1b6a-321f-42f3-a702-1e4309b723d8,Alika O'Rodane,6020,11740.8,1761.12,13501.919999999998
09ca1b6a-321f-42f3-a702-1e4309b723d8,Alika O'Rodane,6020,11740.8,1761.12,13501.919999999998
78fa5734-e66e-463e-9008-2899453580e0,Kennan Ellacott,9889,19478.8,2921.8199999999997,22400.62
78fa5734-e66e-463e-9008-2899453580e0,Kennan Ellacott,9889,19478.8,2921.8199999999997,22400.62
7cca0972-270d-4a92-9361-c61b7f899608,Nertie Windows,686,1072.8,160.92,1233.72
7cca0972-270d-4a92-9361-c61b7f899608,Nertie Windows,686,1072.8,160.92,1233.72
9847b4df-6feb-4a09-ae86-f5a0c8994ece,Julian Rief,8401,16502.8,2475.4199999999996,18978.219999999998
9847b4df-6feb-4a09-ae86-f5a0c8994ece,Julian Rief,8401,16502.8,2475.4199999999996,18978.219999999998
c8eb435e-e61d-4962-a670-50793dd1b070,Marv Okker,888,1476.8,221.51999999999998,1698.32
c8eb435e-e61d-4962-a670-50793dd1b070,Marv Okker,888,1476.8,221.51999999999998,1698.32
167cbeae-9de7-497e-9547-65c5234fa5fe,Dov Peplaw,8609,16918.8,2537.8199999999997,19456.62
167cbeae-9de7-497e-9547-65c5234fa5fe,Dov Peplaw,8609,16918.8,2537.8199999999997,19456.62
cfc35dc2-2520-4191-92a4-cb9e42079fbc,Adrianne Tomblin,4148,7996.8,1199.52,9196.32
cfc35dc2-2520-4191-92a4-cb9e42079fbc,Adrianne Tomblin,4148,7996.8,1199.52,9196.32
f457dfea-e7e2-4a50-ae11-01aa8ba2efb4,Maria Sango,6733,13166.8,1975.0199999999998,15141.82
f457dfea-e7e2-4a50-ae11-01aa8ba2efb4,Maria Sango,6733,13166.8,1975.0199999999998,15141.82
068756da-5b45-4a80-b776-877c60cf635b,Mab Stratz,4576,8852.8,1327.9199999999998,10180.72
068756da-5b45-4a80-b776-877c60cf635b,Mab Stratz,4576,8852.8,1327.9199999999998,10180.72
aa44bba5-43e6-4fe8-8cd4-0fd9c2965b91,Gan Bauldry,2538,4776.8,716.52,5493.32
aa44bba5-43e6-4fe8-8cd4-0fd9c2965b91,Gan Bauldry,2538,4776.8,716.52,5493.32
3037b095-2810-4bc2-9229-d2865cb199c9,Danila Curthoys,8535,16770.8,2515.62,19286.42
3037b095-2810-4bc2-9229-d2865cb199c9,Danila Curthoys,8535,16770.8,2515.62,19286.42
7631b0b0-0b95-4790-91a7-86eb2da9d60c,Darsie Wethey,8452,16604.8,2490.72,19095.52
7631b0b0-0b95-4790-91a7-86eb2da9d60c,Darsie Wethey,8452,16604.8,2490.72,19095.52
45172ff6-0ee7-4bcd-aacf-340eb45757f1,Demott Pound,6046,11792.8,1768.9199999999998,13561.72
45172ff6-0ee7-4bcd-aacf-340eb45757f1,Demott Pound,6046,11792.8,1768.9199999999998,13561.72
0bed2da0-be23-4542-8c3e-a84ce9047846,Kamila Yearn,7309,14318.8,2147.8199999999997,16466.62
0bed2da0-be23-4542-8c3e-a84ce9047846,Kamila Yearn,7309,14318.8,2147.8199999999997,16466.62
d4082a45-b842-4bc9-a8f7-aa7a6bafc477,Buffy Sammut,3857,7414.8,1112.22,8527.02
d4082a45-b842-4bc9-a8f7-aa7a6bafc477,Buffy Sammut,3857,7414.8,1112.22,8527.02
039ec3b9-5b35-4a62-bb12-a87de4f43e99,Zena Joffe,7639,14978.8,2246.8199999999997,17225.62
039ec3b9-5b35-4a62-bb12-a87de4f43e99,Zena Joffe,7639,14978.8,2246.8199999999997,17225.62
5c6fdbce-6b52-4e6f-b1df-0e944ba411c5,Wilbur Alvarado,7254,14208.8,2131.3199999999997,16340.119999999999
5c6fdbce-6b52-4e6f-b1df-0e944ba411c5,Wilbur Alvarado,7254,14208.8,2131.3199999999997,16340.119999999999
e5c49ce1-62b6-4559-a5c7-dba70b98374d,Frederica Brimman,5999,11698.8,1754.82,13453.619999999999
e5c49ce1-62b6-4559-a5c7-dba70b98374d,Frederica Brimman,5999,11698.8,1754.82,13453.619999999999
dac0b22a-983c-447e-a6c3-c5c34984a398,Hailey Merkel,4342,8384.8,1257.7199999999998,9642.519999999999
dac0b22a-983c-447e-a6c3-c5c34984a398,Hailey Merkel,4342,8384.8,1257.7199999999998,9642.519999999999
a7227884-d6df-421a-a082-62947a51b7f4,Son Sherrock,7380,14460.8,2169.12,16629.92
a7227884-d6df-421a-a082-62947a51b7f4,Son Sherrock,7380,14460.8,2169.12,16629.92
e012002d-d8b0-4ec7-86a2-a51d2a2b6038,Farand Romain,8700,17100.8,2565.12,19665.92
e012002d-d8b0-4ec7-86a2-a51d2a2b6038,Farand Romain,8700,17100.8,2565.12,19665.92
0efd75f5-0863-49e9-8e99-d77713c12eee,Licha Voisey,7885,15470.8,2320.62,17791.42
0efd75f5-0863-49e9-8e99-d77713c12eee,Licha Voisey,7885,15470.8,2320.62,17791.42
4c3cdc85-f342-4168-8cab-86a4d6bd665a,Georgi Nayshe,2830,5360.8,804.12,6164.92
4c3cdc85-f342-4168-8cab-86a4d6bd665a,Georgi Nayshe,2830,5360.8,804.12,6164.92
1b081d60-adf6-423c-b862-c2918e68c4f1,Artus Faloon,3455,6610.8,991.62,7602.42
1b081d60-adf6-423c-b862-c2918e68c4f1,Artus Faloon,3455,6610.8,991.62,7602.42
e8744cab-bab4-4ee8-b87a-e370655b705f,Oswell Olphert,7518,14736.8,2210.52,16947.32
e8744cab-bab4-4ee8-b87a-e370655b705f,Oswell Olphert,7518,14736.8,2210.52,16947.32
a6974b42-a5ea-44ea-824e-98d0f3b71de7,Audra Quaife,661,1022.8,153.42,1176.22
a6974b42-a5ea-44ea-824e-98d0f3b71de7,Audra Quaife,661,1022.8,153.42,1176.22
2ba8080a-9fe1-455d-ac09-022d9d91af83,Emylee Colbeck,3516,6732.8,1009.92,7742.72
2ba8080a-9fe1-455d-ac09-022d9d91af83,Emylee Colbeck,3516,6732.8,1009.92,7742.72
93404395-c599-4d17-ae0e-903e6947690a,Abeu Grayson,6276,12252.8,1837.9199999999998,14090.72
93404395-c599-4d17-ae0e-903e6947690a,Abeu Grayson,6276,12252.8,1837.9199999999998,14090.72
b1e2eaa2-35e9-4221-8016-c86b55a1c90a,Margarete Navarijo,1505,2710.8,406.62,3117.42
b1e2eaa2-35e9-4221-8016-c86b55a1c90a,Margarete Navarijo,1505,2710.8,406.62,3117.42
af686eae-04a1-448c-86ad-fec6f1aec6ab,Lou Von Der Empten,9529,18758.8,2813.8199999999997,21572.62
af686eae-04a1-448c-86ad-fec6f1aec6ab,Lou Von Der Empten,9529,18758.8,2813.8199999999997,21572.62
d29eebf3-71ae-471c-9deb-fb39113d98d7,Berte Lincke,1884,3468.8,520.32,3989.1200000000003
d29eebf3-71ae-471c-9deb-fb39113d98d7,Berte Lincke,1884,3468.8,520.32,3989.1200000000003
cf124665-858e-448d-9726-4673f81ab0eb,Nonah Cast,1613,2926.8,439.02000000000004,3365.82
cf124665-858e-448d-9726-4673f81ab0eb,Nonah Cast,1613,2926.8,439.02000000000004,3365.82
39fb2bf6-05a4-4ca8-887a-4a0ff8feb07a,Jarrid Hillan,6000,11700.8,1755.12,13455.919999999998
39fb2bf6-05a4-4ca8-887a-4a0ff8feb07a,Jarrid Hillan,6000,11700.8,1755.12,13455.919999999998
0cf7b6ed-f7f9-4f5c-86e9-24836f9841a0,Zonda Ivins,5536,10772.8,1615.9199999999998,12388.72
0cf7b6ed-f7f9-4f5c-86e9-24836f9841a0,Zonda Ivins,5536,10772.8,1615.9199999999998,12388.72
9f5aaae2-149a-4984-9574-272a7b1a2a3f,Foster Seydlitz,9042,17784.8,2667.72,20452.52
9f5aaae2-149a-4984-9574-272a7b1a2a3f,Foster Seydlitz,9042,17784.8,2667.72,20452.52
8cfc5687-d869-4a48-a7cc-f435d43ffabe,Cathee Barson,5834,11368.8,1705.32,13074.119999999999
8cfc5687-d869-4a48-a7cc-f435d43ffabe,Cathee Barson,5834,11368.8,1705.32,13074.119999999999
b3d399fa-04f0-4292-b2a9-2ace46ddbdf2,Pippy Glew,8478,16656.8,2498.52,19155.32
b3d399fa-04f0-4292-b2a9-2ace46ddbdf2,Pippy Glew,8478,16656.8,2498.52,19155.32
8007d842-b113-469c-afc9-ae99d168dc89,Tasha Sharma,4631,8962.8,1344.4199999999998,10307.22
8007d842-b113-469c-afc9-ae99d168dc89,Tasha Sharma,4631,8962.8,1344.4199999999998,10307.22
6397036c-0188-4f5d-be18-2c05c512c204,Lorene Delong,7442,14584.8,2187.72,16772.52
6397036c-0188-4f5d-be18-2c05c512c204,Lorene Delong,7442,14584.8,2187.72,16772.52
d73232dc-b997-445b-a010-624dee9d9156,Jamesy Parradye,3012,5724.8,858.72,6583.52
d73232dc-b997-445b-a010-624dee9d9156,Jamesy Parradye,3012,5724.8,858.72,6583.52
f6ebe3a3-b3d5-47d2-b04c-d02fd33cb85b,Garfield Gosson,5822,11344.8,1701.7199999999998,13046.519999999999
f6ebe3a3-b3d5-47d2-b04c-d02fd33cb85b,Garfield Gosson,5822,11344.8,1701.7199999999998,13046.519999999999
bd741743-423d-4a5f-9c66-750459584bba,Arvin Bannard,6731,13162.8,1974.4199999999998,15137.22
bd741743-423d-4a5f-9c66-750459584bba,Arvin Bannard,6731,13162.8,1974.4199999999998,15137.22
c3950a02-455d-4c28-b876-1e1c73ccface,Donall Kestell,9386,18472.8,2770.9199999999996,21243.719999999998
c3950a02-455d-4c28-b876-1e1c73ccface,Donall Kestell,9386,18472.8,2770.9199999999996,21243.719999999998
23ce5933-1321-4144-8923-fe056453c2b7,Koral Vokins,2636,4972.8,745.92,5718.72
23ce5933-1321-4144-8923-fe056453c2b7,Koral Vokins,2636,4972.8,745.92,5718.72
a5e2387e-1775-46a9-aa09-e38cceb288c9,Gayle Pash,2056,3812.8,571.92,4384.72
a5e2387e-1775-46a9-aa09-e38cceb288c9,Gayle Pash,2056,3812.8,571.92,4384.72
f35d4c14-6c4a-4160-bae2-83347206b72d,Jilly Morehall,9730,19160.8,2874.12,22034.92
f35d4c14-6c4a-4160-bae2-83347206b72d,Jilly Morehall,9730,19160.8,2874.12,22034.92
9566c4e4-d820-4c1f-9cca-033f1ab271a2,Dorene Howlings,696,1092.8,163.92,1256.72
9566c4e4-d820-4c1f-9cca-033f1ab271a2,Dorene Howlings,696,1092.8,163.92,1256.72
67f59c6e-ddc0-4a95-903d-ba6369e35670,Jefferey Gregon,284,366.29999999999995,0,366.29999999999995
67f59c6e-ddc0-4a95-903d-ba6369e35670,Jefferey Gregon,284,366.29999999999995,0,366.29999999999995
e4c716af-7c28-4fed-80b9-531c6ee40f24,Maury Bleackly,7073,13846.8,2077.02,15923.82
e4c716af-7c28-4fed-80b9-531c6ee40f24,Maury Bleackly,7073,13846.8,2077.02,15923.82
950a5c36-26dd-499b-a5e2-0ed2c540e0c6,Leopold Griffey,4730,9160.8,1374.12,10534.919999999998
950a5c36-26dd-499b-a5e2-0ed2c540e0c6,Leopold Griffey,4730,9160.8,1374.12,10534.919999999998
f915e46e-5d68-45d1-ac04-c6c63d4f71f4,Susanna Shoard,1391,2482.8,372.42,2855.2200000000003
f915e46e-5d68-45d1-ac04-c6c63d4f71f4,Susanna Shoard,1391,2482.8,372.42,2855.2200000000003
24feb745-799f-4952-a894-c5721fa0bb03,Evvie Outibridge,6041,11782.8,1767.4199999999998,13550.22
24feb745-799f-4952-a894-c5721fa0bb03,Evvie Outibridge,6041,11782.8,1767.4199999999998,13550.22
131c4d51-fdbb-4f96-8c86-3e87e84c6942,Jennee MacNulty,9122,17944.8,2691.72,20636.52
131c4d51-fdbb-4f96-8c86-3e87e84c6942,Jennee MacNulty,9122,17944.8,2691.72,20636.52
fbd69dc0-edb4-4206-a162-950b66712548,Hamid McMarquis,7990,15680.8,2352.12,18032.92
fbd69dc0-edb4-4206-a162-950b66712548,Hamid McMarquis,7990,15680.8,2352.12,18032.92
662e4bbe-fd18-46ce-86fa-13360d9ea99b,Wilek Eyckel,253,319.79999999999995,0,319.79999999999995
662e4bbe-fd18-46ce-86fa-13360d9ea99b,Wilek Eyckel,253,319.79999999999995,0,319.79999999999995
243239fa-62aa-4481-9d83-5ce89f95b25f,Fiann Pimlock,1482,2664.8,399.72,3064.5200000000004
243239fa-62aa-4481-9d83-5ce89f95b25f,Fiann Pimlock,1482,2664.8,399.72,3064.5200000000004
8425dc9e-f379-4fbe-88c1-88ae7d9fc40e,Dorie Mushawe,599,898.8,134.82,1033.62
8425dc9e-f379-4fbe-88c1-88ae7d9fc40e,Dorie Mushawe,599,898.8,134.82,1033.62
4dc2fa7e-dd19-4af8-8556-1e37fc46f28e,Chas Cayton,8785,17270.8,2590.62,19861.42
4dc2fa7e-dd19-4af8-8556-1e37fc46f28e,Chas Cayton,8785,17270.8,2590.62,19861.42
4887d433-7e72-4a00-ad1d-5dd1156eb469,Basia Inkle,1781,3262.8,489.42,3752.2200000000003
4887d433-7e72-4a00-ad1d-5dd1156eb469,Basia Inkle,1781,3262.8,489.42,3752.2200000000003
b9ab270d-320e-475c-8795-ab40b6e7fed4,Nealon Fosbraey,7138,13976.8,2096.52,16073.32
b9ab270d-320e-475c-8795-ab40b6e7fed4,Nealon Fosbraey,7138,13976.8,2096.52,16073.32
99e41729-5352-4abe-8caa-47a48b0e05a2,Waldemar Kettlewell,508,735,110.25,845.25
99e41729-5352-4abe-8caa-47a48b0e05a2,Waldemar Kettlewell,508,735,110.25,845.25
b463109a-ce5a-4c72-9420-860655d7f528,Lanita Covell,5317,10334.8,1550.2199999999998,11885.019999999999
b463109a-ce5a-4c72-9420-860655d7f528,Lanita Covell,5317,10334.8,1550.2199999999998,11885.019999999999
d4160be8-015b-4c72-8a00-4352dcbd17c8,Vasily Habercham,5921,11542.8,1731.4199999999998,13274.22
d4160be8-015b-4c72-8a00-4352dcbd17c8,Vasily Habercham,5921,11542.8,1731.4199999999998,13274.22
fb362a2c-e541-453d-8fab-ebae402eb854,Matthew Hairyes,4133,7966.8,1195.02,9161.82
fb362a2c-e541-453d-8fab-ebae402eb854,Matthew Hairyes,4133,7966.8,1195.02,9161.82
fefce183-dea3-4459-9319-56e61198c475,Uriel Marusyak,9803,19306.8,2896.02,22202.82
fefce183-dea3-4459-9319-56e61198c475,Uriel Marusyak,9803,19306.8,2896.02,22202.82
0e1e2101-a359-4277-831d-187fc743cd25,Gerick Cosslett,5384,10468.8,1570.32,12039.119999999999
0e1e2101-a359-4277-831d-187fc743cd25,Gerick Cosslett,5384,10468.8,1570.32,12039.119999999999
6ac95cd5-985e-40f3-ba35-aa26892ab014,Vic Latham,1947,3594.8,539.22,4134.02
6ac95cd5-985e-40f3-ba35-aa26892ab014,Vic Latham,1947,3594.8,539.22,4134.02
516c5df4-42b9-4d68-abc4-66e51f80bdcb,Ofelia French,8794,17288.8,2593.3199999999997,19882.12
516c5df4-42b9-4d68-abc4-66e51f80bdcb,Ofelia French,8794,17288.8,2593.3199999999997,19882.12
cfde8676-0447-4e26-a6de-27d03588c330,Perri Meagh,322,423.29999999999995,63.49499999999999,486.79499999999996
cfde8676-0447-4e26-a6de-27d03588c330,Perri Meagh,322,423.29999999999995,63.49499999999999,486.79499999999996
dd84406b-5aa2-43cb-8e81-a6c25c18ff2f,Baxy Rome,4787,9274.8,1391.2199999999998,10666.019999999999
db4e53ee-527a-427d-bb3a-32082ee9c7c7,Les Chatres,8213,16126.8,2419.02,18545.82
dd84406b-5aa2-43cb-8e81-a6c25c18ff2f,Baxy Rome,4787,9274.8,1391.2199999999998,10666.019999999999
8addbee7-b95e-4001-9f8e-77168309c718,Sybilla Casbon,3841,7382.8,1107.42,8490.220000000001
db4e53ee-527a-427d-bb3a-32082ee9c7c7,Les Chatres,8213,16126.8,2419.02,18545.82
e4a17a2b-19e7-4bd0-a2c8-c002bbfd3e94,Noelle Maberley,1080,1860.8,279.12,2139.92
8addbee7-b95e-4001-9f8e-77168309c718,Sybilla Casbon,3841,7382.8,1107.42,8490.220000000001
2c176057-f4bf-4574-bebd-352223127528,Peri Rodgman,1231,2162.8,324.42,2487.2200000000003
e4a17a2b-19e7-4bd0-a2c8-c002bbfd3e94,Noelle Maberley,1080,1860.8,279.12,2139.92
0ddfdfaf-d370-482d-b6d2-cdf76ea6d10c,Leoline Lortz,8012,15724.8,2358.72,18083.52
2c176057-f4bf-4574-bebd-352223127528,Peri Rodgman,1231,2162.8,324.42,2487.2200000000003
e0ae7072-25c7-4009-aa95-d7ff4667c87c,Mychal Fairleigh,325,427.79999999999995,64.16999999999999,491.9699999999999
0ddfdfaf-d370-482d-b6d2-cdf76ea6d10c,Leoline Lortz,8012,15724.8,2358.72,18083.52
e0ae7072-25c7-4009-aa95-d7ff4667c87c,Mychal Fairleigh,325,427.79999999999995,64.16999999999999,491.9699999999999
1b45d5fc-8195-4305-ad04-65625bbda2de,Cleon Harrild,1897,3494.8,524.22,4019.0200000000004
1b45d5fc-8195-4305-ad04-65625bbda2de,Cleon Harrild,1897,3494.8,524.22,4019.0200000000004
3a452935-e62f-4c40-b58e-5c9a45ebd06c,Darrell Cowap,7488,14676.8,2201.52,16878.32
3a452935-e62f-4c40-b58e-5c9a45ebd06c,Darrell Cowap,7488,14676.8,2201.52,16878.32
750e099b-3d1a-4d58-8385-ff9c94f31909,Isiahi Priddle,2392,4484.8,672.72,5157.52
750e099b-3d1a-4d58-8385-ff9c94f31909,Isiahi Priddle,2392,4484.8,672.72,5157.52
3c434e97-916a-4718-9f3f-ecd305c310d8,Rufus Dael,5985,11670.8,1750.62,13421.419999999998
3c434e97-916a-4718-9f3f-ecd305c310d8,Rufus Dael,5985,11670.8,1750.62,13421.419999999998
0fc44764-92b7-4174-800a-27847056b17a,Faye Kennler,53,63.599999999999994,0,100
0fc44764-92b7-4174-800a-27847056b17a,Faye Kennler,53,63.599999999999994,0,100
b790093d-bfd4-45b7-9618-5033c9252a8e,Aylmar Mayho,3669,7038.8,1055.82,8094.62
b790093d-bfd4-45b7-9618-5033c9252a8e,Aylmar Mayho,3669,7038.8,1055.82,8094.62
8e374f62-f7f7-484e-9d17-2c554b4ff391,Gertrud Gaitley,7972,15644.8,2346.72,17991.52
9004e443-d2df-4806-b818-6b708429bdad,Raffarty Gatheral,1419,2538.8,380.82,2919.6200000000003
8e374f62-f7f7-484e-9d17-2c554b4ff391,Gertrud Gaitley,7972,15644.8,2346.72,17991.52
3370ce82-e117-46ce-bf12-c8fcf7a1e1e6,Lisha Sharkey,8929,17558.8,2633.8199999999997,20192.62
9004e443-d2df-4806-b818-6b708429bdad,Raffarty Gatheral,1419,2538.8,380.82,2919.6200000000003
7f10be09-625a-4ec1-bfd6-83c3613c9169,Teriann Slowley,2167,4034.8,605.22,4640.02
3370ce82-e117-46ce-bf12-c8fcf7a1e1e6,Lisha Sharkey,8929,17558.8,2633.8199999999997,20192.62
5903789d-60de-40a5-b60c-154dfb7a3942,Agace Goater,1184,2068.8,310.32,2379.1200000000003
7f10be09-625a-4ec1-bfd6-83c3613c9169,Teriann Slowley,2167,4034.8,605.22,4640.02
90d93123-73cc-49b9-a9f2-c17166d3ba6e,Olivie Higgan,1825,3350.8,502.62,3853.42
5903789d-60de-40a5-b60c-154dfb7a3942,Agace Goater,1184,2068.8,310.32,2379.1200000000003
c1d0b1a5-58de-4849-bd72-27972d8349b5,Alano Serchwell,1473,2646.8,397.02000000000004,3043.82
90d93123-73cc-49b9-a9f2-c17166d3ba6e,Olivie Higgan,1825,3350.8,502.62,3853.42
5a86b5b7-1424-4894-89ee-7b46c91d82d1,Madalyn Hardwick,3872,7444.8,1116.72,8561.52
c1d0b1a5-58de-4849-bd72-27972d8349b5,Alano Serchwell,1473,2646.8,397.02000000000004,3043.82
dcd80f41-7367-4280-af44-c0b87b262c5d,Melodie Howman,2203,4106.8,616.02,4722.82
5a86b5b7-1424-4894-89ee-7b46c91d82d1,Madalyn Hardwick,3872,7444.8,1116.72,8561.52
1e77a359-850c-46d3-8dbb-ff1e448955d2,Bentlee Rigard,4355,8410.8,1261.62,9672.419999999998
dcd80f41-7367-4280-af44-c0b87b262c5d,Melodie Howman,2203,4106.8,616.02,4722.82
39c2beb1-a621-4a3f-a11c-0e5b5c68ad8a,Virginia Kittman,171,205.2,0,205.2
1e77a359-850c-46d3-8dbb-ff1e448955d2,Bentlee Rigard,4355,8410.8,1261.62,9672.419999999998
f17437d1-f4af-42e0-9e44-c4197b6d87fa,Denni Corneille,5409,10518.8,1577.82,12096.619999999999
39c2beb1-a621-4a3f-a11c-0e5b5c68ad8a,Virginia Kittman,171,205.2,0,205.2
24d66b61-7b15-49df-9591-6e45c91122b2,Rich Freeland,7088,13876.8,2081.52,15958.32
f17437d1-f4af-42e0-9e44-c4197b6d87fa,Denni Corneille,5409,10518.8,1577.82,12096.619999999999
58526eb4-8f92-45a1-bb89-520635b6d2c6,Elfie Laurand,2637,4974.8,746.22,5721.02
24d66b61-7b15-49df-9591-6e45c91122b2,Rich Freeland,7088,13876.8,2081.52,15958.32
f33d14c0-c053-4671-b4f7-3360d68dfc4b,Townie Critchlow,3512,6724.8,1008.72,7733.52
58526eb4-8f92-45a1-bb89-520635b6d2c6,Elfie Laurand,2637,4974.8,746.22,5721.02
f33d14c0-c053-4671-b4f7-3360d68dfc4b,Townie Critchlow,3512,6724.8,1008.72,7733.52
2f46d564-f319-4eb6-9155-6fa3a30e42ac,Keslie Gilby,4061,2f46d564-f319-4eb6-9155-6fa3a30e42ac,Keslie Gilby,4061,7822.8,1173.42,8996.220000000001
7822.8,1056.12,8096.92
2f46d564-f319-4eb6-9155-6fa3a30e42ac,Keslie Gilby,4061,7822.8,1173.42,8996.220000000001
38ad9aaf-b527-4f74-8307-50fe0d7e9e59,Tiffani Cyster,3670,7040.8,1056.12,8096.92
508be847-5a72-431e-a140-572af60d2b51,Jobey MacIntyre,7929,15558.8,2333.8199999999997,17892.62
2fb75043-c68b-420d-b9de-ffc930a06d23,Lammond Canfer,5614,10928.8,1639.32,12568.119999999999
508be847-5a72-431e-a140-572af60d2b51,Jobey MacIntyre,7929,15558.8,2333.8199999999997,17892.62
51563949-01d8-4318-a1d5-e57d9e7d2b37,Kristan Orsman,4493,8686.8,1303.0199999999998,9989.82
2fb75043-c68b-420d-b9de-ffc930a06d23,Lammond Canfer,5614,10928.8,1639.32,12568.119999999999
846cd84b-bc70-4ddb-b757-cf051f7cfeb3,Shaylynn Condell,1677,3054.8,458.22,3513.0200000000004
51563949-01d8-4318-a1d5-e57d9e7d2b37,Kristan Orsman,4493,8686.8,1303.0199999999998,9989.82
dd5a4ac8-3204-4590-8705-74bd86ccf23a,Natale Ruperti,474,673.8,101.07,774.8699999999999
846cd84b-bc70-4ddb-b757-cf051f7cfeb3,Shaylynn Condell,1677,3054.8,458.22,3513.0200000000004
